Event_ID,Fire_Name,Lat,Long,Fire_Year,Fire_Month,Total_area_burned(ha),Unchanged(ha),Low_Severity(ha),Moderate_Severity(ha),High_Severity(ha),Grass_Burned(ha),CO2(kg),CO(kg),CH4(kg),NMOC(kg),SO2(kg),NH3(kg),NO(kg),NO2(kg),NOx(kg),PM2.5(kg),OC(kg),BC(kg)
CA3753811959820170813,SOUTH FORK,37.568,-119.576,2017,8,3259.26,4.05,855.09,1639.08,737.46,23.58,394409860,19629120.33,849683.061,5761825.92,220835.1843,293665.0815,226758.888,236926.6047,311695.857,2474622.765,2580659.937,119188.6659
CA3761912020720170716,DETWILER,37.55,-120.121,2017,7,33374.52,40.86,19848.24,12132.45,858.06,494.91,2595407584,135547639.2,5156550.468,38208951.36,1399038.862,2109011.951,1632267.396,1556658.76,2354991.408,15547851.86,14593221.5,1079704.368
CA3764411961820170801,EMPIRE,37.654,-119.588,2017,8,3920.76,19.08,1430.01,1638.54,825.84,7.29,400041512.1,20175778.89,843463.125,5857675.2,222074.9523,305216.2935,236250.216,240583.5639,329420.169,2478632.733,2515701.969,133330.7115
CA3812011994120170904,CREEK,38.121,-119.948,2017,9,870.57,4.23,591.3,253.8,19.62,1.62,82242933.84,4084945.56,177759.288,1200908.16,46070.3628,61012.0296,47049.948,49355.9856,64527.3,517031.028,541454.652,24461.7948
CA3815112243520171009,THIRTY SEVEN,38.155,-122.474,2017,10,718.2,0.45,93.06,549.27,75.42,0,298235.34,16278.39,518.247,4602.24,201.8997,259.7445,257.508,229.3677,382.887,1628.091,1137.087,170.7093
CA3837311989620170819,MCCORMICK,38.38,-119.875,2017,8,1775.97,0.63,265.14,570.24,928.17,11.79,220884597.2,10880019.45,483593.355,3221416.8,124576.3215,161337.4461,124442.046,132666.7473,169076.457,1399030.929,1487951.649,61497.6291
CA3838712252020171009,NUNS,38.349,-122.503,2017,10,22985.01,44.01,12588.12,7073.73,3110.94,168.21,1941225231,95837523.66,4234175.973,28327264.56,1094548.691,1423904.412,1100299.419,1167553.072,1499015.862,12267332.17,12985265.83,551101.2894
CA3839112224120171009,ATLAS,38.364,-122.237,2017,10,20768.31,33.75,11692.89,6968.61,1842.39,230.67,1687842920,86026257.63,3498291.171,24749125.92,927521.2233,1312782.967,1014491.772,1012781.683,1429807.815,10356683.03,10287219.48,603742.0293
CA3849512202520170706,WINTER,38.526,-122.054,2017,7,1004.31,0.81,143.91,732.87,104.76,21.96,19096021.8,973305.09,39392.37,281271.6,10825.3053,14838.642,11861.901,11815.7994,16732.089,116627.643,114435.009,6930.6255
CA3851812110420170726,LATROBE INCIDENT,38.529,-121.048,2017,7,643.95,0,48.78,490.68,104.49,0,6276556.98,300205.35,13975.713,93684.96,4287.8601,4307.3199,4116.942,4497.2739,5501.655,39684.663,41689.503,1533.8061
CA3859812261820171009,TUBBS,38.568,-122.68,2017,10,14927.22,21.51,6982.11,4818.96,2968.47,136.17,1109983939,54322622.73,2451959.982,16186526.64,632809.9305,800856.972,622033.029,670911.5646,839268.621,7064687.439,7586450.901,293903.5563
CA3861911955720170829,SLINKARD,38.659,-119.571,2017,8,3434.76,0.72,609.93,1483.92,815.13,525.06,187219099.4,10648359.63,309954.06,2814361.2,98286.0831,176025.1338,142373.025,117086.6232,219318.759,1013210.073,698661.855,119628.5193
CA3874312290720171009,POCKET,38.77,-122.883,2017,10,7565.58,8.19,3638.61,3120.03,781.47,17.28,680349661.4,34093760.85,1449641.961,9950497.92,379133.9487,513032.8347,396503.928,408802.4955,549119.493,4241375.217,4362919.317,216484.5951
CA3900312269020171009,SULFUR,38.992,-122.666,2017,10,1034.19,3.24,324,463.14,243.81,0,57309836.94,2914928.82,119214.315,839934,31510.2924,44408.9583,34273.701,34353.5301,48202.398,352410.876,351765.414,20209.3038
CA3931312322020171009,REDWOOD VALLEY INCIDENT,39.339,-123.213,2017,10,14787.99,16.65,6452.37,4241.07,3963.51,114.39,1317354863,65165070.06,2859861.501,19262146.32,750314.9124,969452.0001,759463.731,801562.3803,1037764.602,8295956.82,8713609.434,382484.745
CA3936812133420171009,CASCADE,39.359,-121.375,2017,10,6538.05,1.08,1714.95,4347.09,474.57,0.36,498922600,24223408.02,1116494.676,7258835.52,284018.6826,354698.1468,272945.682,299412.108,364546.062,3201255.99,3494747.538,122509.1682
CA3946112141320170707,WALL,39.463,-121.406,2017,7,2625.48,0.09,1298.07,1019.43,306.72,1.17,199486584.5,9906626.16,431344.143,2912423.76,111658.8258,147946.1391,113966.163,119606.3721,156261.42,1254466.998,1314591.012,59223.2688
CA3957512131620170829,PONDEROSA,39.578,-121.277,2017,8,1726.92,1.71,140.13,346.14,1237.23,1.71,240919736.2,11686538.61,539856.585,3504592.8,137216.7207,170987.9319,131548.248,144563.5863,175501.809,1547061.273,1691572.797,58667.1219
CA3958812158520171009,CHEROKEE,39.591,-121.585,2017,10,3369.87,14.49,815.04,2184.21,352.89,3.24,102168795.1,5075309.88,220536.711,1493561.52,57664.2798,75793.3083,58970.151,61785.2781,80924.508,641502.522,669821.184,30550.0032
CA3978012014320170806,CHILCOOT,39.779,-120.148,2017,8,417.78,0.54,46.71,131.13,238.32,1.08,14757476.04,884904.12,21551.256,222412.32,6960.4596,15153.3684,11759.868,8780.7708,18788.544,75264.444,40362.372,11419.3728
CA3990612097220170729,MINERVA 5,39.903,-120.944,2017,7,1839.69,0,363.51,722.79,748.26,5.13,261411161.4,12703281.75,584199.828,3803884.56,148737.2571,186159.0078,143286.021,156896.7876,191584.143,1675950.669,1826680.779,64723.1265
CA4007312014520170711,LONG VALLEY,39.992,-119.92,2017,7,7957.8,2.97,2284.74,5478.21,96.93,94.95,280726422.3,16856504.82,408000.393,4234494.96,132878.7,288872.4393,224990.379,167746.6323,359637.57,1427942.448,755148.726,218505.213
CA4011512332020170808,WILLIE,40.119,-123.299,2017,8,1313.28,0,511.65,303.21,157.14,341.28,110363082.8,5434251.39,240129.288,1620484.56,65152.3959,80433.4626,65483.685,69404.2344,89228.763,694476.369,727147.935,31506.6213
CA4018412336320170808,DUTCHMAN,40.192,-123.348,2017,8,648.54,0,144.63,171.9,141.03,190.98,57607699.32,2800766.88,127762.758,844371.36,34352.7732,40991.6502,33441.102,36284.7546,44936.424,366574.716,392739.048,14799.0384
CA4022812303620170913,BUCK,40.213,-123.027,2017,9,5505.57,1.62,3028.77,1631.61,842.67,0.9,624840511.5,30811002.57,1364417.703,9123104.16,354426.1695,457219.5993,355429.314,377763.2613,483741.585,3949934.913,4183034.841,176206.9995
CA4039512024220170829,MUD,40.432,-120.247,2017,8,2443.95,0.81,1840.77,561.15,0,41.22,155459445.5,9389429.19,222096.258,2348260.56,73326.4479,161475.8184,126034.083,93095.1378,202109.499,784105.641,396484.947,123597.9981
CA4077112312420170831,HELENA,40.775,-123.062,2017,8,7570.8,41.76,2602.53,2869.83,2056.5,0.18,868972562.8,42883754.22,1897108.137,12675914.64,489124.5948,636968.6181,491023.791,521589.3543,668559.042,5494954.716,5824924.794,245609.8434
CA4083912297820170808,FORK,40.845,-123.01,2017,8,1344.87,2.25,408.96,509.4,423.63,0.63,177697827.7,8658206.46,395432.82,2587608,101123.4222,127170.8604,98150.958,106872.7968,131681.754,1136249.298,1231859.862,45123.9894
CA4130712105620170725,COVE,41.279,-121.008,2017,7,12500.01,211.5,5991.3,3172.41,3113.01,11.79,1393504472,69807189.87,2970263.403,20383572.96,777779.0865,1050086.82,812778.588,838429.4205,1125273.303,8688381.039,8939284.947,442590.3189
CA4143512316220170626,ISLAND,41.42,-123.131,2017,6,25210.62,29.34,8184.96,9396.27,7598.7,1.35,3040129288,148996447.6,6702457.329,44334258.48,1729108.449,2199444.402,1705703.265,1835010.654,2304966.456,19328660.77,20712341.16,814127.0508
CA4145212338020170811,HAYPRESS,41.465,-123.427,2017,8,8872.29,2.43,3304.17,3705.84,1859.49,0.36,1051820783,51067102.59,2353785.453,15303029.76,598787.5509,747759.6783,575437.662,631238.8995,768551.247,6748837.947,7367561.523,258264.1125
CA4146612032120170803,PARKER2,41.464,-120.262,2017,8,3092.76,97.56,1677.24,876.51,432.72,8.73,355620022.4,17739962.01,763306.551,5197007.52,198752.0679,265928.4297,205350.282,213595.2261,282988.809,2226494.169,2311446.753,109377.4131
CA4154912328620170726,BURNEY,41.546,-123.303,2017,7,647.01,1.71,267.75,230.04,147.51,0,48280032.36,2351852.01,107477.748,703010.16,27476.9973,34536.609,26651.907,29034.3348,35746.353,308785.059,334918.773,12233.3247
CA4159712349220170725,UKONOM,41.59,-123.493,2017,7,1710.72,9.54,539.82,794.88,366.48,0,148686953.9,7216396.47,332902.431,2163172.32,84674.6541,105634.1889,81298.188,89242.1433,108536.139,954304.659,1042389.927,36393.9633
CA4178612347520170812,OAK,41.747,-123.58,2017,8,38708.73,12.06,10992.24,13485.96,14218.38,0.09,5085110925,248764940.6,11248716.53,74089791.36,2884136.126,3666831.178,2829225.6,3056650.07,3813723.648,32402583.5,34885656.72,1337073.005
CA4185212099120170726,STEELE,41.879,-120.895,2017,7,19892.61,99,10804.95,7975.35,1012.59,0.72,1480362458,84427409.43,2456783.532,22117224.24,736655.9715,1399885.85,1086187.437,884183.58,1680626.907,8048375.541,5664796.803,945012.4821
CA4194712334920170808,CEDAR,41.935,-123.325,2017,8,4353.12,0.09,1590.39,1337.58,1425.06,0,585106040,28477593.54,1304407.935,8517207.6,332821.3788,417887.3691,322015.617,351466.3737,431405.406,3745623.852,4070300.238,147006.4446
CA4197112099820170724,RIMROCK,41.966,-120.997,2017,7,688.77,2.16,387.18,286.92,12.51,0,44888469.12,2678440.68,66387.546,676365.12,21402.6408,45721.827,35617.518,26841.6162,56718.792,230265.72,127023.732,34158.4704
CA4198012316420170811,ABNEY,41.95,-123.136,2017,8,12757.86,0.72,4561.02,3948.48,4247.64,0,1748419085,85047695.19,3901830.147,25444671.84,993840.7077,1247418.753,959873.616,1049069.222,1284910.803,11200234.2,12187935.64,436668.2361
NV4069711993420170830,R-4,40.721,-119.918,2017,8,239.22,0,31.77,158.58,2.25,46.62,5434903.08,311147.1,8159.472,86552.64,4085.8614,5111.6688,5624.01,4745.1132,8554.194,27126.09,12182.31,3940.7886
CA3338011743020180706,PENDLETON COMPLEX,33.364,-117.418,2018,7,1199.7,0,754.02,401.67,39.24,4.77,40489750.26,2394079.2,61023.429,611466.48,20118.0798,40608.0981,32371.785,24895.1619,51166.188,209199.69,119095.38,29984.8392
CA3363011706020180517,PATTERSON,33.643,-117.048,2018,5,526.86,0.27,294.39,231.66,0.54,0,27895943.52,1700242.74,38769.282,422324.64,13090.3902,29398.6386,23026.824,16767.405,37105.614,138821.49,65013.066,22910.0634
CA3367611751620180806,HOLY,33.704,-117.468,2018,8,9246.69,0.54,1489.77,5352.39,2403.72,0.27,911014394.4,48509775.9,1747585.548,13447380.96,481285.7766,766141.0848,591212.646,544017.6756,867837.078,5353049.034,4784704.254,421545.609
CA3372011680020180725,CRANSTON,33.715,-116.705,2018,7,5292.36,28.71,1164.51,3113.19,985.95,0,452756150.1,25076633.49,802530.171,6727533.12,230947.0515,407557.9521,315061.218,269974.4301,477391.185,2548617.021,2015420.517,254331.8235
CA3409611695820180706,VALLEY,34.105,-116.946,2018,7,506.7,4.14,116.28,271.62,114.39,0.27,57803499.36,2931401.07,120774.114,847151.28,31954.6827,44548.0956,34494.543,34760.1006,48372.795,356279.949,357444.927,20013.2397
CA3424011870020181108,WOOLSEY,34.125,-118.824,2018,11,39618.27,62.91,9557.73,21301.02,8598.33,98.28,2239682953,131830767.5,3438293.157,33645561.84,1078475.515,2231414.328,1731898.935,1334814.63,2735845.146,11705543.06,7042929.75,1619147.961
CA3424011893020181108,HILL,34.207,-118.953,2018,11,1791.18,0.27,962.28,790.29,38.34,0,110786195.7,6691686.75,158585.463,1671161.76,51643.3041,115112.0673,89122.176,65687.4801,143033.823,559732.239,285960.699,87918.4125
CA3449011860020180922,CHARLIE,34.521,-118.559,2018,9,1362.24,0,132.39,1100.88,128.97,0,97899968.88,5971411.26,136205.082,1479284.64,45099.8946,103332.0618,79981.164,57978.1458,129091.05,487992.942,231203.646,80368.5726
CA3490011851020180604,STONE,34.55,-118.292,2018,6,671.49,0,167.67,499.5,3.33,0.99,38548834.02,2351115.18,53637.435,582512.4,17770.6656,40682.5299,31501.881,22841.0145,50840.406,192152.952,91039.194,31640.9814
CA3511712010020180819,FRONT,35.119,-120.097,2018,8,455.76,3.96,67.32,352.89,31.59,0,34229329.92,2013979.95,52638.336,513929.52,16425.6327,34083.459,26377.461,20331.8244,41667.399,179094.609,108313.119,24689.3049
CA3540011877020180803,TARINA,35.388,-118.758,2018,8,2013.3,8.1,409.23,1375.38,220.41,0.18,13314833.1,768809.16,21384.405,199832.4,6668.6922,12847.0185,10119.429,8081.7471,15771.996,71097.102,46691.136,8973.9
CA3580012036020180806,TURKEY,35.81,-120.32,2018,8,938.25,4.95,82.26,751.59,99.45,0,5652433.8,343321.47,7943.994,85470.48,2649.8187,5924.4984,4624.911,3384.225,7440.471,28287.261,13694.319,4583.1825
CA3622011858020181013,MOUNTAINEER FIRE,36.22,-118.578,2018,10,530.91,9.27,337.95,173.07,10.62,0,51258956.04,2492800.47,114431.652,745932.24,29138.6763,36555.327,28125.045,30752.982,37638.135,328431.357,357547.995,12774.6873
CA3622011862020181004,ALDER,36.239,-118.632,2018,10,2114.91,1.8,1047.96,761.13,303.75,0.27,279644594.6,13564879.47,626634.927,4067943.84,159283.3833,198468.2313,152701.488,167810.9049,203721.831,1795730.679,1963461.987,68094.2421
CA3641011873720181004,EDEN,36.409,-118.733,2018,10,731.07,0,227.34,440.1,63.63,0,103860026.5,5037175.89,232787.313,1510803.36,59166.5319,73688.3055,56697.264,62327.1231,75626.001,667026.585,729527.661,25252.6707
CA3641012100020180604,AIRLINE,36.391,-120.962,2018,6,597.78,0,178.56,376.65,42.57,0,44389641.6,2510328.24,75176.478,661829.76,22167.1764,41391.8658,31983.822,26410.311,49209.012,243961.452,178436.088,27320.49
CA3664611822120180708,GEORGES,36.65,-118.233,2018,7,1215,5.13,768.24,338.94,40.86,61.83,76777930.44,4397425.47,124927.938,1156242.96,40224.9915,73025.6976,59263.767,48196.7442,91695.591,411693.165,274027.023,50528.0673
CA3669011811020180419,MOFFAT,36.688,-118.085,2018,4,539.01,1.71,278.28,209.25,42.12,7.65,38815900.02,2354221.08,54857.709,586280.88,18094.7754,40595.6133,31533.669,23100.2523,50713.56,194859.774,96083.856,31276.3644
CA3686012078020180502,NEES,36.849,-120.786,2018,5,744.39,0.09,86.85,594.27,40.41,22.77,328421.52,12942.72,670.248,6471.36,693.36,129.4272,670.248,716.472,901.368,1664.064,600.912,85.5144
CA3735012030020180615,PLANADA,37.406,-120.292,2018,6,1875.69,0,186.12,1528.92,160.65,0,4788737.82,215338.86,10348.983,79331.76,5615.9568,2809.9107,5418.549,5837.5449,7271.802,28200.312,23855.346,1202.3874
CA3741111851120180219,PLEASANT,37.41,-118.445,2018,2,921.78,82.71,163.17,519.57,125.73,30.6,16300483.74,895136.4,29044.683,244391.76,9045.9306,14431.3011,11944.719,10440.3285,17934.804,91551.726,71531.316,8999.7048
CA3756511912720180611,LIONS,37.588,-119.163,2018,6,5752.98,110.25,1998,2449.8,1152.18,42.75,573215360.9,29028291.03,1200611.529,8398126.08,317009.3769,440633.1267,340903.278,344477.3175,477352.683,3538228.455,3561426.927,196484.1273
CA3765211988120180713,FERGUSON,37.635,-119.807,2018,7,38801.34,18.72,6194.97,17204.4,15316.02,67.23,4958360511,245328957.6,10780506.34,72365981.04,2787664.279,3652005.226,2818142.235,2978214.143,3848526.243,31277575.05,32987224.22,1431444.655
CA3805012095020180629,WAVERLY,38,-120.846,2018,6,4917.06,3.24,418.59,4389.93,13.05,92.25,10124853.3,468451.17,22121.505,160603.2,9731.1879,6393.7035,9395.208,10148.7627,12604.437,61440.489,57435.597,2543.8095
CA3831012199020180810,NELSON,38.312,-121.999,2018,8,892.44,3.06,40.86,207.81,340.11,300.6,4977876.24,227959.47,10643.562,81523.44,5505.8283,3047.742,5379.255,5746.491,7258.275,29326.797,25000.335,1351.5813
CA3834911992920180801,DONNELL,38.383,-119.822,2018,8,14626.62,48.78,3634.11,4417.29,6282.63,243.81,1699084975,83417390.28,3737351.493,24775266.96,962721.9162,1233367.957,953688.789,1022900.673,1291095.828,10789698.65,11535577.78,461013.7536
CA3839611945120180904,BOOT,38.386,-119.429,2018,9,2813.49,41.85,449.01,1305.09,741.78,275.76,208364726.9,11844517.86,347292.216,3119116.32,106077.1554,195872.2812,154415.502,126686.9376,238149.234,1133929.134,799781.058,131830.5006
CA3873012240020180908,SNELL,38.714,-122.39,2018,9,1008.63,3.42,200.97,627.12,177.12,0,66282573.6,3659331.96,118302.372,984306.24,33898.4676,59338.5732,45850.248,39515.058,69304.788,374498.748,299557.692,36681.894
CA3881012220020180630,COUNTY,38.683,-122.155,2018,6,37411.83,15.12,6642,20093.94,9948.6,712.17,2655014579,133929661.5,5595784.974,38880233.28,1474321.898,2026367.21,1569300.192,1597424.013,2188668.222,16446202.4,16682650.04,886303.1034
CA3906012314020180727,RIVER,39.055,-123.019,2018,7,19795.68,27.45,4201.74,10260.36,5119.74,186.39,1737471811,91421444.88,3406161.546,25606329.12,929853.6948,1430730.621,1106556.138,1040815.15,1607361.192,10331377.02,9520055.712,754021.0944
CA3919012180020180731,BUTTE FIRE,39.198,-121.826,2018,7,414.81,0,74.25,302.4,38.16,0,5630694.12,271923.66,12587.148,82618.56,3418.4358,3954.0132,3280.734,3595.9464,4380.642,35966.682,38806.686,1375.3134
CA3924012311020180727,RANCH,39.269,-122.775,2018,7,172800.09,272.16,42198.39,72117.54,52395.66,5816.34,17560131063,901732172.2,35920770.07,257910016.3,9622555.915,13842879.39,10736861.65,10566448.19,15245823.94,106924492,104333595.3,6601598.944
CA3927312065620180903,NORTH,39.276,-120.632,2018,9,513.45,0,58.5,77.31,375.75,1.89,73213828.56,3558206.43,163592.748,1065371.76,41652.4167,52148.385,40136.985,43940.628,53672.895,469344.753,511467.975,18144.2097
CA3966012253020180609,CHROME,39.623,-122.559,2018,6,948.78,3.15,109.08,529.65,278.28,28.62,15336855.18,842343.12,27482.067,228842.64,8219.3418,13594.2723,10904.823,9509.7429,16394.076,86602.734,68963.652,8386.4016
CA3982012144020181108,CAMP,39.748,-121.565,2018,11,61971.21,206.19,25058.25,20955.24,15424.92,326.61,5008799091,245276887,11064407.51,72980987.76,2836614.266,3618682.699,2789653.779,3008359.89,3764559.969,31891565.33,34282998.98,1327714.062
CA3994012236020180609,APPLE,39.924,-122.349,2018,6,1152.81,1.35,99.99,827.28,224.19,0,365798.88,14817.42,740.178,7083.36,731.313,156.9114,711.9,757.3986,960.282,1868.742,739.35,102.6126
CA4022012217020181007,SUN,40.23,-122.143,2018,10,1586.61,7.2,255.42,1241.82,82.17,0,27673047.54,1354234.14,61034.373,404231.76,15958.2204,19955.9601,15715.395,16921.4859,21222.378,175842.684,188107.65,7377.5178
CA4034012191020180623,LANE,40.331,-121.831,2018,6,1636.29,0,279,971.73,380.07,5.49,158852465.1,8089131.78,329579.667,2330040.24,87643.674,123339.2247,95652.261,95631.2397,134701.11,975095.172,969229.134,56570.175
CA4051012242020180624,CREEK,40.486,-122.518,2018,6,544.59,4.23,115.29,398.97,26.1,0,8879621.22,452659.95,18349.245,130543.2,4967.1765,6904.8819,5441.094,5423.2407,7673.643,54331.371,53571.411,3206.4489
CA4061612352420180904,KERLIN,40.625,-123.512,2018,9,718.65,0,198.09,268.92,251.1,0.54,92105532.18,4474068.21,205969.023,1340112.96,52404.6123,65542.0509,50426.406,55263.6225,67388.841,590739.525,644385.429,22716.0531
CA4063012088020180727,WHALEBACK,40.627,-120.824,2018,7,7543.53,15.03,1115.37,4085.01,1953,375.12,836032183.9,42854705.28,1715129.568,12277258.56,459239.0832,656918.1432,510034.752,503593.2216,722979.864,5098708.656,4993209.648,310897.1304
CA4065012263020180723,CARR,40.715,-122.593,2018,7,93175.11,220.23,13555.17,38597.49,39771.18,1031.04,10546387792,520417109.3,23025288.65,153856666.8,5940937.127,7729170.218,5963231.187,6334899.213,8118888.606,66688611.01,70687546.22,2979977.593
CA4089112222820180809,HIRZ,40.984,-122.279,2018,8,18899.37,7.38,7367.04,7721.01,3800.34,3.6,2323966988,112968723.4,5190471.72,33823202.4,1323224.681,1655897.461,1276038.45,1396147.637,1706963.166,14893208.08,16218774.27,577408.4802
CA4094312242720180905,DELTA,41.007,-122.462,2018,9,25788.87,91.26,3733.2,8287.11,13677.12,0.18,3496762706,170456672.7,7778545.911,50905505.52,1984664.455,2504879.888,1927865.421,2098088.605,2587361.994,22357648.22,24237936.23,890255.7234
CA4099012153020180809,HAT,40.998,-121.489,2018,8,798.3,8.28,149.76,415.26,225,0,56636636.04,3039767.37,106960.356,837454.32,29807.8821,48289.7034,37386.243,33909.3108,55245.969,329876.019,287948.997,27344.3103
CA4114012366020180816,MILL CREEK 1,41.141,-123.653,2018,8,1617.39,0,1008.27,412.29,196.83,0,191636626.5,9292169.43,429677.361,2787513.12,109179.1953,135906.6231,104556.294,114992.8155,139422.519,1231022.799,1346942.151,46492.7085
CA4129012012020180713,EAGLE,41.268,-120.105,2018,7,856.17,27.81,215.28,463.14,118.98,30.96,61683044.4,3484833.03,104323.41,922071.6,31506.1191,57391.902,45147.267,37426.4118,69341.103,338299.281,245297.403,38004.7545
CA4139512105720180815,STONE,41.425,-121.013,2018,8,15966.45,196.11,10535.49,3713.94,1512.36,8.55,1665182175,85193139.78,3429297.117,24432247.44,912492.288,1304059.731,1008121.527,999230.5395,1426207.662,10180221.34,10027646.84,610588.2726
CA4188012254020180705,KLAMATHON,41.946,-122.534,2018,7,14558.22,337.86,4053.69,7844.4,2312.37,9.9,938713404.1,52100378.19,1653594.561,13973368.32,483159.8565,847769.2443,661677.21,565361.6247,1003725.999,5263013.259,4107283.515,533896.2837
