OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,COMPLEX_NAME,COMPLEX_INCNUM,SHAPE_Length,SHAPE_Area
38951,2011,CA,CCO,LAC,INDIA,100116,2011/05/03 00:00:00+00,2011/05/03 00:00:00+00,Equipment Use, ,61,57.090164,7,Suppression (Wildfire),,,,2751.939471,342673.222
38901,2011,CA,CDF,FKU,HIGHWAY,4726,2011/05/06 00:00:00+00,2011/05/07 00:00:00+00,Equipment Use, ,114,114.57971,1,Suppression (Wildfire),,,,5222.186373,714496.1747
38837,2011,CA,USF,BDF,MOMYER,,2011/05/08 00:00:00+00,2011/05/20 00:00:00+00,Miscellaneous,USFS # 00007664,,54.856228,1,Suppression (Wildfire),,,,4767.685393,324609.5465
38879,2011,CA,BLM,CDD,SPANISH TRAIL,7680,2011/05/08 00:00:00+00,2011/05/09 00:00:00+00,Debris,,77,73.986702,1,Suppression (Wildfire),,,,5698.074481,457940.3131
39067,2011,CA,CDF,SLU,SHELL,3414,2011/05/09 00:00:00+00,2011/05/09 00:00:00+00,Vehicle,Locally established criteria,,17.496441,1,Suppression (Wildfire),,,,1341.054835,107206.3222
39060,2011,CA,CDF,SLU,BEAR,3444,2011/05/10 00:00:00+00,2011/05/10 00:00:00+00,Vehicle,Locally established criteria,,3.8735905,1,Suppression (Wildfire),,,,754.5805781,23661.67926
38827,2011,CA,BLM,BBD,SEVEN,1113,2011/05/14 00:00:00+00,2011/05/14 00:00:00+00,Equipment Use,,69,69.24511,1,Suppression (Wildfire),,,,3267.896479,421786.924
38854,2011,CA,CDF,BEU,METZ,1593,2011/05/14 00:00:00+00,2011/05/14 00:00:00+00,Power Line,,,832.12109,2,Suppression (Wildfire),,,,13715.74578,5211177.215
39007,2011,CA,CDF,NEU,WEST BUTTE FIRE,10691,2011/05/14 00:00:00+00,2011/05/14 00:00:00+00,Miscellaneous,"Sutter County Fire - LRA, cause - shooting range",210,240.43732,6,Suppression (Wildfire),,,,6493.057949,1621029.983
38877,2011,CA,BIA,CDD,LAGUNA,,2011/05/18 00:00:00+00,2011/05/23 00:00:00+00,Unknown/Unidentified,"presumed human casused, from GEOMAC",,730.84241,8,Suppression (Wildfire),,,,19313.76653,4199821.821
39093,2011,CA,CDF,TCU,EASTMAN,4066,2011/05/20 00:00:00+00,2011/05/20 00:00:00+00,Equipment Use,Hay processing equipment,55,55.063499,1,Suppression (Wildfire),,,,3710.925994,358128.4188
38872,2011,CA,BLM,CDD,ABIGAIL,8157,2011/05/21 00:00:00+00,2011/05/23 00:00:00+00,Miscellaneous,,104.6,104.68562,1,Suppression (Wildfire),,,,6104.546803,627600.0401
38883,2011,CA,BLM,CDD,TRONA,8194,2011/05/21 00:00:00+00,2011/05/22 00:00:00+00,Miscellaneous, ,217.2,217.40343,1,Suppression (Wildfire),,,,11245.85165,1327503.707
38899,2011,CA,CDF,FKU,GATOS,5420,2011/05/22 00:00:00+00,2011/05/22 00:00:00+00,Equipment Use, ,210,209.7798,1,Suppression (Wildfire),,,,4961.059039,1306479.217
38945,2011,CA,CCO,LAC,EAST,116101,2011/05/23 00:00:00+00,2011/05/23 00:00:00+00,Unknown/Unidentified, ,25,27.705795,7,Suppression (Wildfire),,,,1934.520694,166418.0331
38915,2011,CA,USF,INF,BUTTERMILK,444,2011/05/25 00:00:00+00,2011/05/28 00:00:00+00,Campfire, ,206,206.36874,8,Suppression (Wildfire),,,,9864.067054,1323247.546
39076,2011,CA,USF,SQF,COVE,1234,2011/05/27 00:00:00+00,2011/06/02 00:00:00+00,Miscellaneous,WFDSS; GPS air,,1121.3729,2,Suppression (Wildfire),,,,27090.98485,6887568.278
38964,2011,CA,CCO,LAC,RANGE,120055,2011/05/28 00:00:00+00,2011/05/28 00:00:00+00,Vehicle,USFS Inc # 2319,229,241.01465,7,Suppression (Wildfire),,,,8217.35547,1448829.953
38849,2011,CA,CDF,BEU,CATTLEMAN,1778,2011/05/29 00:00:00+00,2011/05/29 00:00:00+00,Power Line, ,,384.79501,2,Suppression (Wildfire),,,,7882.3596,2386210.001
38874,2011,CA,BLM,CDD,EL MIRAGE,8545,2011/05/29 00:00:00+00,2011/05/31 00:00:00+00,Miscellaneous, ,138.4,138.50017,1,Suppression (Wildfire),,,,8337.74993,830923.0814
38880,2011,CA,BLM,CDD,STEELE,49072,2011/05/29 00:00:00+00,2011/05/29 00:00:00+00,Unknown/Unidentified,Named 'Steele 2' in FireCode,,33.418224,8,Suppression (Wildfire),,,,2142.532402,196160.6997
38845,2011,CA,CDF,BDU,ROUNDUP,5882,2011/06/01 00:00:00+00,2011/06/02 00:00:00+00,Unknown/Unidentified,Apole Valley,144,143.41121,1,Suppression (Wildfire),,,,5770.970863,854453.7308
38852,2011,CA,CDF,BEU,LOCKWOOD,1829,2011/06/02 00:00:00+00,2011/06/02 00:00:00+00,Arson,,,19.650181,1,Suppression (Wildfire),,,,2152.749322,121469.2797
38887,2011,CA,USF,CNF,TRILOGY,50316,2011/06/02 00:00:00+00,2011/06/06 00:00:00+00,Miscellaneous,orgin behnd Anderson Cyn btwn orchards & bee hive,160,102.82084,1,Suppression (Wildfire),,,,4344.23132,603478.0644
38979,2011,CA,USF,LPF,RANGE,4,2011/06/04 00:00:00+00,2011/06/04 00:00:00+00,Miscellaneous, ,20.7,22.587418,8,Suppression (Wildfire),,,,2392.849803,135993.5033
38825,2011,CA,BLM,BBD,KEY,1459,2011/06/05 00:00:00+00,2011/06/07 00:00:00+00,Unknown/Unidentified, ,151,151.02116,2,Suppression (Wildfire),,,,6498.682033,927274.9315
38990,2011,CA,CDF,MVU,BEE,6069,2011/06/05 00:00:00+00,2011/06/06 00:00:00+00,Miscellaneous,,198,185.42531,1,Suppression (Wildfire),,,,4278.62612,1060174.566
38971,2011,CA,USF,LPF,ALISO,5,2011/06/08 00:00:00+00,2011/06/13 00:00:00+00,Miscellaneous, ,37,35.078632,6,Suppression (Wildfire),,,,2158.742698,211216.0988
38983,2011,CA,USF,MDF,COUGAR,2,2011/06/08 00:00:00+00,2011/09/05 00:00:00+00,Campfire,,1300,1790.5612,1,Suppression (Wildfire),,,,17976.10861,12986264.05
38841,2011,CA,CDF,BDU,BOWEN,6218,2011/06/09 00:00:00+00,2011/06/10 00:00:00+00,Unknown/Unidentified,4 miles south of Apple Valley,295,294.43616,1,Suppression (Wildfire),,,,8191.850323,1753553.743
39020,2011,CA,CDF,RRU,CANYON,53293,2011/06/11 00:00:00+00,2011/06/12 00:00:00+00,Miscellaneous,brush,75,54.524189,1,Suppression (Wildfire),,,,4172.074385,317857.1877
39006,2011,CA,CDF,NEU,WALDO,13166,2011/06/15 00:00:00+00,2011/06/15 00:00:00+00,Unknown/Unidentified,perimeter is identical to 2008 rifle range fire,11,18.570866,7,Suppression (Wildfire),,,,1516.319696,125082.512
39044,2011,CA,CDF,SKU,AGER,3927,2011/06/16 00:00:00+00,2011/06/16 00:00:00+00,Equipment Use,3rd littlest,2,1.4043757,1,Suppression (Wildfire),,,,615.2786977,10256.33724
38898,2011,CA,CDF,FKU,CANYON,6772,2011/06/19 00:00:00+00,2011/06/20 00:00:00+00,Equipment Use, ,163,162.78976,1,Suppression (Wildfire),,,,4914.841697,1027613.421
38919,2011,CA,CCO,KRN,ANTELOPE,1117988,2011/06/19 00:00:00+00,2011/06/21 00:00:00+00,Unknown/Unidentified,BLM inc # 017988,5196,5068.7534,7,Suppression (Wildfire),,,,32885.41903,30984982.26
39029,2011,CA,CDF,RRU,WAYMAN,56153,2011/06/20 00:00:00+00,2011/06/20 00:00:00+00,Unknown/Unidentified,brush,53,50.765446,1,Suppression (Wildfire),,,,3574.841261,296622.3545
39042,2011,CA,CDF,SHU,CANYON,4413,2011/06/20 00:00:00+00,2011/06/21 00:00:00+00,Power Line,"BLM land, CAL FIRE DPA",30,31.468737,7,Suppression (Wildfire),,,,2655.688399,222013.2016
38938,2011,CA,CCO,KRN,QUINN,1118260,2011/06/21 00:00:00+00,2011/06/21 00:00:00+00,Unknown/Unidentified,alt inc # 18260,3138,3138.8972,1,Suppression (Wildfire),,,,21830.17678,19329947.82
38991,2011,CA,CDF,MVU,BORDER 12,6707,2011/06/21 00:00:00+00,2011/06/22 00:00:00+00,Unknown/Unidentified,400 acres plus burened in Mexico,36,35.895416,1,Suppression (Wildfire),,,,2580.844396,205358.4949
38965,2011,CA,CCO,LAC,RIVERBED,140046,2011/06/22 00:00:00+00,2011/06/22 00:00:00+00,Unknown/Unidentified,,115,108.05054,1,Suppression (Wildfire),,,,4998.911015,646456.1851
39024,2011,CA,CDF,RRU,GRANITE,56851,2011/06/22 00:00:00+00,2011/06/22 00:00:00+00,Unknown/Unidentified,structures destroyed,22,21.693981,1,Suppression (Wildfire),,,,1815.160955,126701.6982
38950,2011,CA,CCO,LAC,HUGHES,140690,2011/06/23 00:00:00+00,2011/06/23 00:00:00+00,Unknown/Unidentified, ,52,50.539238,7,Suppression (Wildfire),,,,3115.205972,301732.2963
38886,2011,CA,USF,CNF,SAGE,57530,2011/06/24 00:00:00+00,2011/06/25 00:00:00+00,Vehicle,,,64.588631,1,Suppression (Wildfire),,,,5387.396422,376558.1885
39063,2011,CA,CDF,SLU,HIGHWAY,4752,2011/06/24 00:00:00+00,2011/06/24 00:00:00+00,Vehicle,Locally established criteria,387,380.58899,1,Suppression (Wildfire),,,,6482.250003,2335108.194
39065,2011,CA,CDF,SLU,MARCOS,4751,2011/06/24 00:00:00+00,2011/06/24 00:00:00+00,Vehicle,Locally estMurablished criteria,,129.64253,1,Suppression (Wildfire),,,,3887.338645,791332.5023
40560,2011,CA,NPS,YNP,BALD,1641,2011/06/24 00:00:00+00,2011/06/30 00:00:00+00,Unknown/Unidentified,,203,202.99283,1,Suppression (Wildfire),,,,5442.981335,1319724.99
39059,2011,CA,CDF,SKU,WILLOW,4233,2011/06/25 00:00:00+00,2011/06/25 00:00:00+00,Equipment Use,,12,12.290605,1,Suppression (Wildfire),,,,1521.114836,89687.08646
38987,2011,CA,CDF,MMU,ERRECA,9446,2011/06/26 00:00:00+00,2011/06/26 00:00:00+00,Vehicle,CARBON FROM BIG RIG EXHAUST,575,568.40955,1,Suppression (Wildfire),,,,8977.401648,3599806.063
39026,2011,CA,CDF,RRU,LAGO,58511,2011/06/27 00:00:00+00,2011/06/27 00:00:00+00,Unknown/Unidentified,brush,52,46.072235,1,Suppression (Wildfire),,,,2368.810264,271239.0269
39033,2011,CA,CDF,SCU,BIRD,2454,2011/06/27 00:00:00+00,2011/06/27 00:00:00+00,Power Line,,68,144.96715,2,Suppression (Wildfire),,,,5508.206877,937923.0739
39104,2011,CA,CDF,TUU,STAGE,134,2011/06/27 00:00:00+00,2011/06/27 00:00:00+00,Equipment Use,,1235,1129.855,1,Suppression (Wildfire),,,,12544.61113,6964604.729
39112,2011,CA,CCO,VNC,RANCHO CONEJO,625,2011/06/29 00:00:00+00,2011/06/29 00:00:00+00,Miscellaneous,TO behind AmGem COSCA,,4.4857216,1,Suppression (Wildfire),,,,579.235412,-26680.33028
38851,2011,CA,CDF,BEU,LEWIS,2168,2011/06/30 00:00:00+00,2011/06/30 00:00:00+00,Equipment Use,Cutting/grinding,,14.71464,6,Suppression (Wildfire),,,,1577.319776,91895.77907
39031,2011,CA,CCO,SBC,ALISOS,6509,2011/06/30 00:00:00+00,2011/06/30 00:00:00+00,Miscellaneous,Info contact SBC Fire PFE (805)686-5068,172,171.70363,1,Suppression (Wildfire),,,,5470.278411,1031682.156
38861,2011,CA,CDF,BEU,SARGENTS,2188,2011/07/01 00:00:00+00,2011/07/01 00:00:00+00,Equipment Use,,,68.46138,7,Suppression (Wildfire),,,,3038.546418,423000.3098
39069,2011,CA,CDF,SLU,TALLEY,4939,2011/07/01 00:00:00+00,2011/07/01 00:00:00+00,Unknown/Unidentified,Locally established criteria,,5.3391862,1,Suppression (Wildfire),,,,986.2000828,32394.35207
38943,2011,CA,CCO,LAC,CHARLIE,148165,2011/07/02 00:00:00+00,2011/07/02 00:00:00+00,Unknown/Unidentified, ,0,80.123962,1,Suppression (Wildfire),,,,4222.314985,481904.859
38999,2011,CA,CDF,NEU,FIDDYMENT,14472,2011/07/02 00:00:00+00,2011/07/02 00:00:00+00,Miscellaneous,caused by RC model helicopter,80,80.918793,1,Suppression (Wildfire),,,,3957.723018,540563.7374
39028,2011,CA,CDF,RRU,THEODORE,61011,2011/07/04 00:00:00+00,2011/07/04 00:00:00+00,Vehicle,,,56.776657,8,Suppression (Wildfire),,,,2606.567551,331967.3599
39035,2011,CA,CDF,SCU,CHRISMAN,2637,2011/07/05 00:00:00+00,2011/07/05 00:00:00+00,Vehicle, ,415,431.7294,2,Suppression (Wildfire),,,,12174.25797,2789928.929
39071,2011,CA,USF,SQF,BLOOM,14,2011/07/06 00:00:00+00,2011/07/10 00:00:00+00,Unknown/Unidentified, ,19,114.38587,7,Suppression (Wildfire),,,,3675.733968,705612.2801
38948,2011,CA,CCO,LAC,ENCINAL,,2011/07/07 00:00:00+00,2011/07/07 00:00:00+00,Equipment Use,LACO Camp Kilpatrick NPS-651,,2.4351482,1,Suppression (Wildfire),,,,426.2178247,-14442.03315
39015,2011,CA,CCO,ORC,CARBON CANYON,45067,2011/07/07 00:00:00+00,2011/07/08 00:00:00+00,Unknown/Unidentified,coll meth Capturx pen by Adapx ,508,508.34326,7,Suppression (Wildfire),,,,8143.542193,2996047.622
38867,2011,CA,CDF,BEU,WUNPOST,2298,2011/07/08 00:00:00+00,2011/07/08 00:00:00+00,Power Line,,,34.815655,6,Suppression (Wildfire),,,,1907.477272,215314.3101
38913,2011,CA,CDF,HUU,SPANISH,3190,2011/07/08 00:00:00+00,2011/07/11 00:00:00+00,Equipment Use,Electrical Generator,498,523.98981,7,Suppression (Wildfire),,,,11345.10925,3638494.169
38940,2011,CA,CCO,KRN,WILLIAMS,1120453,2011/07/08 00:00:00+00,2011/07/08 00:00:00+00,Unknown/Unidentified,alt inc # 20453,167,167.45204,1,Suppression (Wildfire),,,,6433.865182,1028406.05
39080,2011,CA,USF,SQF,LION,2087,2011/07/08 00:00:00+00,2011/11/08 00:00:00+00,Unknown/Unidentified, ,20500,20681.539,7,Suppression (Wildfire),,,,101561.7996,129117383.1
39111,2011,CA,CCO,VNC,LEWIS,,2011/07/08 00:00:00+00,2011/07/08 00:00:00+00,Miscellaneous,S Lewis/Univ/Old Dairy,,2.9848876,5,Suppression (Wildfire),,,,472.3298584,-17737.67625
38947,2011,CA,CCO,LAC,EMMA,154862,2011/07/09 00:00:00+00,2011/07/09 00:00:00+00,Equipment Use,Fed Inc #3282 called Aqua,35,29.463175,7,Suppression (Wildfire),,,,3314.724799,175832.1344
39000,2011,CA,CDF,NEU,KRISTA,15232,2011/07/09 00:00:00+00,2011/07/10 00:00:00+00,Unknown/Unidentified,UC Field Station,360,341.6777,1,Suppression (Wildfire),,,,8225.865038,2307392.873
38944,2011,CA,CCO,LAC,COLINA,,2011/07/10 00:00:00+00,2011/07/10 00:00:00+00,Miscellaneous,Topanga Cyn/21175 Colina Rd NPS 664,,0.093972482,1,Suppression (Wildfire),,,,83.65680084,-555.5053303
38823,2011,CA,BLM,BBD,ELK 2,2177,2011/07/11 00:00:00+00,2011/07/11 00:00:00+00,Equipment Use, ,86,86.58503,1,Suppression (Wildfire),,,,3488.377233,526105.5651
39074,2011,CA,USF,SQF,CHURCH,20,2011/07/11 00:00:00+00,2011/07/25 00:00:00+00,Unknown/Unidentified,WFDSS; GPS ground; no entry in FireCode,67,58.564976,1,Suppression (Wildfire),,,,4262.36663,361607.7656
39101,2011,CA,CDF,TUU,GRANITE,368,2011/07/11 00:00:00+00,2011/07/11 00:00:00+00,Unknown/Unidentified,USFS INC # 9621 alt inc # 188,480,872.87366,1,Suppression (Wildfire),,,,10286.1415,5418690.114
39036,2011,CA,CDF,SCU,FLYNN ,2779,2011/07/14 00:00:00+00,2011/07/14 00:00:00+00,Miscellaneous, alternate inc # 2885,525,517.37469,2,Suppression (Wildfire),,,,12014.10769,3352477.819
38984,2011,CA,USF,MDF,MAMMOTH,5,2011/07/15 00:00:00+00,2011/09/05 00:00:00+00,Railroad,,1300,1193.3157,1,Suppression (Wildfire),,SCORPION COMPLEX,327,15486.59727,8686068.401
38985,2011,CA,USF,MDF,SCORPION,3,2011/07/15 00:00:00+00,2011/09/05 00:00:00+00,Railroad,,1418,1417.5349,1,Suppression (Wildfire),,SCORPION COMPLEX,327,23105.53731,10328312.19
39012,2011,CA,BLM,NOD,HERLONG,2892,2011/07/15 00:00:00+00,2011/07/17 00:00:00+00,Unknown/Unidentified, ,325,324.90707,1,Suppression (Wildfire),,,,9498.041468,2251290.76
39108,2011,CA,CCO,VNC,COLLINS,,2011/07/15 00:00:00+00,2011/07/15 00:00:00+00,Unknown/Unidentified,co # 11-39839,60,58.851231,1,Suppression (Wildfire),,,,3366.455222,349803.6082
38873,2011,CA,BLM,CDD,CAHUILLA,10839,2011/07/17 00:00:00+00,2011/07/18 00:00:00+00,Miscellaneous, ,97.5,97.54586,1,Suppression (Wildfire),,,,3724.863018,583149.9186
38902,2011,CA,CDF,FKU,JAYNE,8398,2011/07/18 00:00:00+00,2011/07/18 00:00:00+00,Unknown/Unidentified, ,28,27.297476,1,Suppression (Wildfire),,,,2487.026225,169727.4443
39017,2011,CA,CCO,ORC,UNNAMED,47560,2011/07/18 00:00:00+00,2011/07/18 00:00:00+00,Campfire,"coll meth Capturx pen by Adapx, no given name",1,1.1311265,7,Suppression (Wildfire),,,,388.3840706,6624.362782
38865,2011,CA,CDF,BEU,TOPO,2434,2011/07/19 00:00:00+00,2011/07/19 00:00:00+00,Power Line,,,25.121244,2,Suppression (Wildfire),,,,1752.669168,157099.1867
39030,2011,CA,CDF,RRU,WHITEWATER,66004,2011/07/19 00:00:00+00,2011/07/19 00:00:00+00,Unknown/Unidentified,brush,80,78.90387,1,Suppression (Wildfire),,,,4225.77598,464935.3117
39078,2011,CA,USF,SQF,GIANT,27,2011/07/19 00:00:00+00,2011/10/05 00:00:00+00,Miscellaneous, ,25,25.138548,7,Suppression (Wildfire),,,,1897.366357,155673.4215
39027,2011,CA,CDF,RRU,SAN TIM,66420,2011/07/20 00:00:00+00,2011/07/20 00:00:00+00,Unknown/Unidentified,brush,80,71.130653,1,Suppression (Wildfire),,,,3656.197284,419808.5854
40566,2011,CA,NPS,GNP,FIELD,1101,2011/07/20 00:00:00+00,2011/07/20 00:00:00+00,Unknown/Unidentified,,,0.018276449,1,Suppression (Wildfire),,,,38.67994351,118.7557162
38839,2011,CA,USF,BDF,PONY,10985,2011/07/21 00:00:00+00,2011/07/21 00:00:00+00,Miscellaneous,I#10985 SO#169 DIS#43 P5EN0M Report:P52 Pena,22,32.039074,1,Suppression (Wildfire),,,,2188.536645,187214.4063
38993,2011,CA,CDF,MVU,EAGLE,8019,2011/07/21 00:00:00+00,2011/07/29 00:00:00+00,Arson, ,14100,13992.992,7,Suppression (Wildfire),,,,106704.093,81301191.87
39038,2011,CA,CDF,SCU,TOP,2885,2011/07/21 00:00:00+00,2011/07/22 00:00:00+00,Playing with Fire,,545,516.96478,2,Suppression (Wildfire),,,,10291.08121,3346731.154
39097,2011,CA,CDF,TCU,MIDDLE,6269,2011/07/22 00:00:00+00,2011/07/26 00:00:00+00,Equipment Use, ,100,96.832924,1,Suppression (Wildfire),,,,4566.828546,637130.6096
40553,2011,CA,NPS,RNP,NORTH BEACH 1,1114,2011/07/22 00:00:00+00,2011/07/22 00:00:00+00,Unknown/Unidentified,,,0.00310692,1,Suppression (Wildfire),,,,16.00194649,20.32490499
38824,2011,CA,BLM,BBD,ERSKINE,2372,2011/07/23 00:00:00+00,2011/07/23 00:00:00+00,Unknown/Unidentified, ,20,18.873621,1,Suppression (Wildfire),,,,1728.454657,115753.0395
38988,2011,CA,CDF,MMU,ROMERO,11070,2011/07/23 00:00:00+00,2011/07/23 00:00:00+00,Unknown/Unidentified,,489,451.0401,1,Suppression (Wildfire),,,,8683.635613,2873078.286
39109,2011,CA,CCO,VNC,CONEJO,1141475,2011/07/23 00:00:00+00,2011/07/23 00:00:00+00,Vehicle,co # 11-41475  Started by burning car at call box,14,14.242361,1,Suppression (Wildfire),,,,1359.630269,84464.08903
39072,2011,CA,USF,SQF,BOREL,30,2011/07/24 00:00:00+00,2011/08/01 00:00:00+00,Miscellaneous, ,30,39.449894,7,Suppression (Wildfire),,,,2342.727619,241831.5943
39113,2011,CA,CCO,VNC,TAPO,,2011/07/24 00:00:00+00,2011/07/24 00:00:00+00,Unknown/Unidentified,co # 11-41615,25,25.940701,1,Suppression (Wildfire),,,,2579.267694,154397.6208
38850,2011,CA,CDF,BEU,FREEMAN,2519,2011/07/25 00:00:00+00,2011/07/25 00:00:00+00,Equipment Use, ,,97.391373,7,Suppression (Wildfire),,,,2985.703035,605816.8652
39047,2011,CA,CDF,SKU,BLACK,5201,2011/07/25 00:00:00+00,2011/07/25 00:00:00+00,Miscellaneous, ,4,4.2672644,1,Suppression (Wildfire),,,,1124.121267,31154.91563
39099,2011,CA,CDF,TCU,MURRAY,6367,2011/07/25 00:00:00+00,2011/07/28 00:00:00+00,Equipment Use,,83,71.583618,1,Suppression (Wildfire),,,,4638.470322,469856.6072
40556,2011,CA,NPS,GNP,VISTA,1108,2011/07/26 00:00:00+00,2011/07/26 00:00:00+00,Unknown/Unidentified,human started,,0.009118513,1,Suppression (Wildfire),,,,27.32269126,59.25565552
38856,2011,CA,CDF,BEU,PINE,2546,2011/07/27 00:00:00+00,2011/07/27 00:00:00+00,Debris,,,89.828049,2,Suppression (Wildfire),,,,3227.096115,557719.1678
38958,2011,CA,CCO,LAC,NORTH,169456,2011/07/27 00:00:00+00,2011/07/27 00:00:00+00,Unknown/Unidentified,,30,23.677967,7,Suppression (Wildfire),,,,1719.544477,142072.359
39004,2011,CA,CDF,NEU,SOUTH RIDGE,16712,2011/07/27 00:00:00+00,2011/07/27 00:00:00+00,Unknown/Unidentified,Sutter County Fire - LRA,112,109.56094,2,Suppression (Wildfire),,,,3405.18009,738875.8302
39064,2011,CA,CDF,SLU,JACK,5908,2011/07/29 00:00:00+00,2011/07/29 00:00:00+00,Unknown/Unidentified,Undetermined roadside start,,19.710089,1,Suppression (Wildfire),,,,1702.224085,121297.9005
38819,2011,CA,USF,ANF,SHEEP,3714,2011/07/30 00:00:00+00,2011/07/30 00:00:00+00,Unknown/Unidentified,Inc. #3714-Fire caused by Lightning,1,0.55510658,1,Suppression (Wildfire),,,,266.4678777,3302.854931
38831,2011,CA,USF,BDF,DEEP,35,2011/07/30 00:00:00+00,2011/08/01 00:00:00+00,Unknown/Unidentified,Digit georectfd jpg pltd GPS trk cdf 7234,26,25.701784,7,Suppression (Wildfire),,,,2438.258973,152957.4937
39013,2011,CA,BLM,NOD,HOG,3195,2011/07/30 00:00:00+00,2011/08/05 00:00:00+00,Unknown/Unidentified, ,267.5,267.35284,7,Suppression (Wildfire),,,,9469.157217,1890640.814
40558,2011,CA,NPS,YNP,AVALANCHE,2558,2011/07/30 00:00:00+00,2011/09/11 00:00:00+00,Unknown/Unidentified,Resource Benefit,1068,1068.116,1,Suppression (Wildfire),,,,14812.40384,6909905.612
38820,2011,CA,USF,ANF,STRIKE,3736,2011/07/31 00:00:00+00,2011/07/31 00:00:00+00,Unknown/Unidentified,LAC Mutual Aid,15.1,19.229359,6,Suppression (Wildfire),,,,1482.382137,114809.0977
38859,2011,CA,CDF,BEU,ROCKS,2587,2011/07/31 00:00:00+00,2011/07/31 00:00:00+00,Vehicle,,,12.571774,7,Suppression (Wildfire),,,,1600.416497,79609.8243
38908,2011,CA,CDF,FKU,SAMPLE,9040,2011/07/31 00:00:00+00,2011/07/31 00:00:00+00,Unknown/Unidentified,,30,29.681562,1,Suppression (Wildfire),,,,1900.466783,188271.6419
39045,2011,CA,CDF,SKU,APACHE,5401,2011/07/31 00:00:00+00,2011/07/31 00:00:00+00,Unknown/Unidentified,,0.31,0.31086376,1,Suppression (Wildfire),,,,184.4637559,2251.863803
39066,2011,CA,CDF,SLU,RED,5983,2011/07/31 00:00:00+00,2011/07/31 00:00:00+00,Unknown/Unidentified,usfs reports this as debris started,,39.012066,1,Suppression (Wildfire),,,,2816.307442,238167.4806
38875,2011,CA,BLM,CDD,JAWBONE 2,11383,2011/08/01 00:00:00+00,2011/08/03 00:00:00+00,Unknown/Unidentified, ,150,170.03688,1,Suppression (Wildfire),,,,7190.995519,1035489.461
39048,2011,CA,CDF,SKU,BOGUS,5432,2011/08/01 00:00:00+00,2011/08/01 00:00:00+00,Unknown/Unidentified, ,5.73,5.7316699,1,Suppression (Wildfire),,,,927.0313657,41910.64038
39050,2011,CA,CDF,SKU,COPCO,5442,2011/08/01 00:00:00+00,2011/08/01 00:00:00+00,Unknown/Unidentified, ,12.3,12.327022,1,Suppression (Wildfire),,,,1391.588212,90266.07945
38949,2011,CA,CCO,LAC,FOOSE,,2011/08/02 00:00:00+00,2011/08/02 00:00:00+00,Miscellaneous,"Decker/ 2545 Foose, start in backyard of home NPS 768",,0.74615842,5,Suppression (Wildfire),,,,235.7761367,-4416.222535
40551,2011,CA,NPS,KNP,CRYSTAL CAVE,54,2011/08/02 00:00:00+00,2011/08/03 00:00:00+00,Power Line,20110054,0.5,0.10124204,1,Suppression (Wildfire),,,,175.3890842,636.7251118
38821,2011,CA,BLM,BBD,58 COMPLEX,2605,2011/08/03 00:00:00+00,2011/08/04 00:00:00+00,Power Line,,665,674.24512,1,Suppression (Wildfire),,58 COMPLEX,2605,17018.65113,4104856.374
38840,2011,CA,USF,BDF,VALLEY,11515,2011/08/03 00:00:00+00,2011/08/03 00:00:00+00,Miscellaneous,I#11515 SO#174 DIS#48 P5EN0M Report:P58 Poss Arson,33,29.172548,1,Suppression (Wildfire),,,,1806.343319,171795.1508
38986,2011,CA,CDF,MEU,PASS,5340,2011/08/03 00:00:00+00,2011/08/09 00:00:00+00,Vehicle,FIRE BURN ONTO MNF  USFS Inc # 1164,721,643.94983,7,Suppression (Wildfire),,,,10951.51475,4424770.572
40557,2011,CA,NPS,GNP,YATES,1112,2011/08/03 00:00:00+00,2011/08/03 00:00:00+00,Unknown/Unidentified,human started,,0.002038008,1,Suppression (Wildfire),,,,12.91719976,13.24401327
39040,2011,CA,USF,SHF,HYAMPOM,,2011/08/04 00:00:00+00,,Equipment Use,WFDSS; GPS ground,6,6.8839436,1,Suppression (Wildfire),,,,1065.826603,48375.7943
38830,2011,CA,USF,BDF,ARROWHEAD,38,2011/08/05 00:00:00+00,2011/08/05 00:00:00+00,Miscellaneous,Digit frm georectfd jpg GgleErth of plted GPS trak,45,54.301792,7,Suppression (Wildfire),,,,3074.109997,323098.6693
38909,2011,CA,CDF,FKU,WATTS,9283,2011/08/05 00:00:00+00,2011/08/05 00:00:00+00,Equipment Use,,11,10.754961,1,Suppression (Wildfire),,,,1346.711922,68276.78178
38857,2011,CA,CDF,BEU,RED BARN,2656,2011/08/06 00:00:00+00,2011/08/06 00:00:00+00,Vehicle,,,22.389162,1,Suppression (Wildfire),,,,2455.34262,141802.1603
38860,2011,CA,CDF,BEU,ROSA,2657,2011/08/06 00:00:00+00,2011/08/06 00:00:00+00,Miscellaneous,Shooting steel core bullets at rocks,,78.741119,2,Suppression (Wildfire),,,,3194.521533,499035.497
